parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.5021963792829528,0.0745317238730447,0.4749493211240801,0.5091165250466794,4.136703863343293,0.001725226942518795,0.03963359745033628,0.02417755126953125,6338.0,3.738064236111111,86.181640625,0.6552072412851436,0.6921724507470188,4.046296296296297,14.046296296296296
hidden_size,64,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.49767411850262255,0.07300829081739776,0.49450875465110694,0.4963186277788576,3.718341305558742,0.0017151319016530007,0.039452731070349724,0.07959747314453125,20866.0,0.005606192129629629,145.43359375,0.6305021894831249,0.6922321889871431,2.9166666666666665,12.916666666666666
hidden_size,128,128,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.4971245776940138,0.06779624062909055,0.4825045720059255,0.503865658610211,6.0379894189364105,0.0030895248227925214,0.07112789884876415,0.28418731689453125,74498.0,0.005533854166666667,262.29931640625,0.5973087653528757,0.6921803389802391,2.6574074074074074,12.657407407407407
