parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,24,24,0.3333333333333333,0.0,0.16883116883116883,18,2.7663099598139524,0.0007491465657949448,0.04161925365527471,0.02417755126953125,6338,0.00390625,86.181640625,0.660288603682267,0.6913475152245141,0.6907290140787761,3,13
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,25,25,0.5777777777777777,0.45714285714285713,0.5988142292490118,45,5.6463212836533785,0.0022525303065776825,0.05005622903505961,0.02417755126953125,6338,0.00390625,86.181640625,0.6369164003567263,0.6860996119000695,0.6887957135836283,7,17
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,26,26,0.6,0.5714285714285714,0.5853174603174603,45,3.6821239800192416,0.0014707841910421848,0.03268409313427078,0.02417755126953125,6338,0.00390625,86.181640625,0.6725338598092397,0.6946582934170058,0.6932466308275859,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,27,27,0.4222222222222222,0.4090909090909091,0.3873517786561265,45,3.292791191022843,0.001961654983460903,0.04359233296579785,0.02417755126953125,6338,0.0078125,86.181640625,0.666209232174989,0.6929725151170384,0.6963261802991231,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,28,28,0.4888888888888889,0.5490196078431373,0.48221343873517786,45,3.2734650489874184,0.001881446223706007,0.04180991608235571,0.02417755126953125,6338,0.0,86.181640625,0.6622433269565756,0.6914950654362187,0.6920248786608378,4,14
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,29,29,0.4888888888888889,0.4888888888888889,0.5830039525691699,45,3.6636928929947317,0.0018477370031177998,0.041060822291506656,0.02417755126953125,6338,0.0,86.181640625,0.662777099645499,0.6919230182062496,0.6918217500050863,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,30,30,0.4888888888888889,0.46511627906976744,0.5138888888888888,45,4.129911086987704,0.001467154361307621,0.032603430251280464,0.02417755126953125,6338,0.00390625,86.181640625,0.6440886669989788,0.6847871966434248,0.6912590702374776,6,16
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,31,31,0.5777777777777777,0.6545454545454545,0.6897233201581028,45,3.9394351080991328,0.0014051338657736778,0.031225197017192844,0.02417755126953125,6338,0.0,86.181640625,0.6346100812608545,0.6830113805604704,0.691159204641978,7,17
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,32,32,0.6363636363636364,0.7241379310344828,0.6501035196687371,44,4.958004817832261,0.0022315802052617073,0.050717731937766075,0.02417755126953125,6338,0.0,86.181640625,0.6559634565403967,0.6891877122900703,0.6919197519620259,4,14
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,33,33,0.4666666666666667,0.4,0.5118577075098815,45,3.765930071938783,0.0015210718847811222,0.03380159743958049,0.02417755126953125,6338,0.0,86.181640625,0.6699744919032762,0.6947866506648787,0.6928342103958129,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,34,34,0.6444444444444445,0.5789473684210527,0.6726190476190477,45,4.48926793737337,0.0019800537265837193,0.04400119392408265,0.02417755126953125,6338,0.0,86.181640625,0.6612733250314539,0.689150788567283,0.6892809788386027,5,15
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,35,35,0.5555555555555556,0.6,0.5039525691699605,45,5.170135167893022,0.00133804464712739,0.029734325491719775,0.02417755126953125,6338,0.0,86.181640625,0.6522767349626079,0.6882927684169827,0.6926385402679444,5,15
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,36,36,0.5454545454545454,0.5833333333333334,0.493801652892562,44,3.6581202330999076,0.0014636041596531868,0.033263730901208786,0.02417755126953125,6338,0.0,86.181640625,0.6558238895553531,0.6891805534109925,0.6926085909207662,4,14
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,37,37,0.4666666666666667,0.625,0.5434782608695652,45,3.09319144487381,0.0014679143205285072,0.03262031823396683,0.02417755126953125,6338,0.0078125,86.181640625,0.6659364817720471,0.6963887964234208,0.6937943935394287,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,38,38,0.3333333333333333,0.2857142857142857,0.33794466403162055,45,4.02155159926042,0.0017255190759897232,0.03834486835532718,0.02417755126953125,6338,0.0,86.181640625,0.6602277213876898,0.6929407228123058,0.6932157556215922,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,39,39,0.5,0.47619047619047616,0.453416149068323,44,3.6171137210913002,0.0019672848284244537,0.0447110188278285,0.02417755126953125,6338,0.0,86.181640625,0.6585557749777129,0.6908621946067521,0.691740878423055,3,13
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,40,40,0.6222222222222222,0.6382978723404256,0.6547619047619048,45,3.5422105100005865,0.0013350858353078365,0.029668574117951926,0.02417755126953125,6338,0.0,86.181640625,0.660424195004232,0.6916088339957324,0.6925144712130229,3,13
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,41,41,0.4888888888888889,0.0,0.4464285714285714,45,3.2794150509871542,0.0020131641067564487,0.0447369801501433,0.02417755126953125,6338,0.0,86.181640625,0.6743708772189689,0.6957509156429407,0.6939690272013347,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,42,42,0.5333333333333333,0.5116279069767442,0.6067193675889329,45,5.22028542496264,0.0018257969059050083,0.040573264575666845,0.02417755126953125,6338,0.01171875,86.181640625,0.6540045787890753,0.6893199646111691,0.6922780950864156,5,15
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,43,43,0.6444444444444445,0.5789473684210527,0.6877470355731226,45,3.891757936216891,0.001971964258700609,0.04382142797112465,0.02417755126953125,6338,0.00390625,86.181640625,0.6681444730722543,0.6956279101696882,0.6906103610992431,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,44,44,0.6206896551724138,0.5217391304347826,0.5333333333333333,29,3.2991618760861456,0.0007749060168862343,0.02672089713400808,0.02417755126953125,6338,0.0,86.181640625,0.6755825962984201,0.6961024855122422,0.6942608952522278,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,45,45,0.37777777777777777,0.44,0.41106719367588934,45,4.989984512329102,0.0019583352841436863,0.043518561869859695,0.02417755126953125,6338,0.0078125,86.181640625,0.6573992958574584,0.6889124512672424,0.693491530418396,4,14
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,46,46,0.5111111111111111,0.5,0.549407114624506,45,5.0555604309774935,0.0018726270645856857,0.041613934768570796,0.02417755126953125,6338,0.0078125,86.181640625,0.6599997679392496,0.6896252907586821,0.692352044582367,4,14
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,47,47,0.5333333333333333,0.2222222222222222,0.5753968253968254,45,4.191577637102455,0.0018444070592522621,0.04098682353893916,0.02417755126953125,6338,0.0,86.181640625,0.6429512722022606,0.6862377984957262,0.6955840190251669,6,16
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,48,48,0.47058823529411764,0.47058823529411764,0.5142857142857142,17,4.381839252077043,0.001080680638551712,0.0635694493265713,0.02417755126953125,6338,0.0,86.181640625,0.6653965581628613,0.6927740170543355,0.6921715100606283,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,49,49,0.4666666666666667,0.5384615384615384,0.46837944664031617,45,2.8240667800419033,0.001362045295536518,0.030267673234144848,0.02417755126953125,6338,0.0,86.181640625,0.6648241421490004,0.6935524529579914,0.6919998248418172,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,50,50,0.4,0.49056603773584906,0.33399209486166004,45,3.5881546027958393,0.0014977334067225456,0.03328296459383435,0.02417755126953125,6338,0.0,86.181640625,0.652741021730683,0.68914753650174,0.6904765129089355,4,14
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,51,51,0.5333333333333333,0.0,0.5654761904761905,45,2.9998047361150384,0.001598740927875042,0.035527576175000936,0.02417755126953125,6338,0.0,86.181640625,0.672322002324191,0.6932412096948335,0.6936456282933553,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,52,52,0.6341463414634146,0.5945945945945946,0.6578947368421052,41,4.517754964996129,0.0013556061312556267,0.0330635641769665,0.02417755126953125,6338,0.0078125,86.181640625,0.6357053513779785,0.6844016200665272,0.6952432831128438,7,17
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,53,53,0.4186046511627907,0.2857142857142857,0.3441558441558442,43,2.939123938791454,0.0014087040908634663,0.032760560252638744,0.02417755126953125,6338,0.0,86.181640625,0.6725635822072173,0.6925930927197138,0.6941793918609619,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,54,54,0.48717948717948717,0.47368421052631576,0.5244565217391304,39,2.758377722930163,0.0011944989673793316,0.030628178650752097,0.02417755126953125,6338,0.01171875,86.181640625,0.6754624283674991,0.6950138902122324,0.6955294092496236,1,11
