parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss,learning_rate
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,11,0.6723855273290114,0.7093556563059489,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,12,0.6685230542312969,0.7128628691037496,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,1,0.6955454408219366,0.6932786385218302,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,2,0.6925987172307391,0.6931389927864074,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,3,0.6918946450406854,0.6930322647094727,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,4,0.6905289721308332,0.6925981521606446,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,5,0.688940661423134,0.6939801216125489,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,6,0.6868276790235982,0.6946091294288635,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,7,0.6853561667781888,0.6975350340207418,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,8,0.6817591876694651,0.6989369750022888,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,9,0.6789510372010145,0.7066131194432577,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,10,0.673172964291139,0.7085251013437907,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,11,0.6670360678073132,0.7167434136072794,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,12,0.6632011171543237,0.7217728177706401,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,13,0.6580154895782471,0.7215271751085918,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,14,0.6550837384931969,0.7178635954856872,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,1,0.6945816775163015,0.6918898224830627,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,2,0.692313299034581,0.692428191502889,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,3,0.6918107867240906,0.69207843542099,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,4,0.6889700903133913,0.693128768603007,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,5,0.6880133395845239,0.6938319245974223,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,6,0.6852867102081125,0.6960688432057699,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,7,0.6828961313673945,0.6962642590204875,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,8,0.6767345161148997,0.6981687625249227,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,9,0.6758955017183766,0.7019785642623901,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,10,0.6728171223040783,0.7047477722167969,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,11,0.6717993535778739,0.7085195263226827,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,1,0.6955216734698324,0.6915572762489319,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,2,0.6928525061318369,0.690837848186493,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,3,0.6926093376947172,0.6912235220273336,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,4,0.689793424172835,0.6890310486157735,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,5,0.689170673941121,0.6886820356051128,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,6,0.6870157619317373,0.6904283046722413,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,7,0.684160949605884,0.6898067196210226,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,8,0.6824509505972718,0.690808109442393,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,9,0.6801016303625974,0.6950043439865112,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,10,0.6753180379217322,0.6974836746851604,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,11,0.6708927845413034,0.6986750682195028,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,12,0.6642739398009849,0.7041952729225158,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,13,0.6562301046920546,0.7068916837374369,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,14,0.6545995044888873,0.7065403064092001,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,15,0.647293256539287,0.7122332771619161,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,1,0.6956485406015859,0.6951836506525676,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,2,0.6921780150045048,0.6951040983200073,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,3,0.6915318871086295,0.6954989751180013,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,4,0.6895473071120002,0.6959467728932699,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,5,0.6870514407302394,0.6965758959452312,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,6,0.6884093094955791,0.6962657848993937,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,7,0.6851840832016685,0.6997486114501953,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,8,0.6801553540157549,0.7033609509468078,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,9,0.6767378733916716,0.7001200993855794,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,10,0.6720964673793677,0.703778847058614,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,11,0.671555174571095,0.7055975039800008,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,12,0.6666421962506843,0.705377721786499,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,1,0.6939321386091637,0.6930474360783895,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,2,0.6926333917812868,0.6931391755739847,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,3,0.6919766054912047,0.6935739556948344,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,4,0.6894422430883754,0.6918878038724263,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,5,0.687875947265914,0.6976516445477804,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,6,0.6849610552643285,0.6971960226694743,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,7,0.681976496721759,0.7017413338025411,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,8,0.6786818061814164,0.7047342141469319,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,9,0.6734441740043235,0.7139910658200582,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,10,0.6702406419949098,0.7076107343037923,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,11,0.6578324739680146,0.7167734185854594,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,12,0.6544827037688458,0.7248745838801066,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,13,0.649894501675259,0.732057531674703,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,14,0.6459960120193886,0.732468314965566,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,1,0.6961350450010011,0.6928877830505371,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,2,0.6915073277372302,0.694150177637736,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,3,0.6914580211494908,0.6912718613942465,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,4,0.6905135769735683,0.6911493897438049,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,5,0.6882979002865878,0.6904109001159668,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,6,0.6865403977307406,0.6885286688804626,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,7,0.6840050234036013,0.6890926361083984,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,8,0.6813353273001584,0.6865356842676799,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,9,0.6800833737308328,0.6835098187128703,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,10,0.676518892700022,0.6885688821474711,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,11,0.6695187818823438,0.687456222375234,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,12,0.6669310895782529,0.6865570267041524,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,13,0.6619598743590441,0.6882163524627686,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,14,0.65632277636817,0.6919053991635641,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,15,0.6497684920375998,0.7004831830660502,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,16,0.6343692220521696,0.7124422311782836,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,17,0.6315678908969417,0.7233187357584635,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,18,0.6288658714655674,0.7210135142008464,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,19,0.6172132404013113,0.7249628464380901,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,1,0.6945950605652549,0.6921406189600626,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,2,0.6925890043829427,0.693112027645111,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,3,0.6906431452794508,0.6929326852162679,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,4,0.6898104038202402,0.6943669597307841,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,5,0.6877233078985503,0.6947455724080404,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,6,0.6872139288620516,0.6954963286717732,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,7,0.68406729490468,0.6995386004447937,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,8,0.6801304239215273,0.7007418990135192,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,9,0.6782839952996282,0.7014759421348572,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,10,0.6758382957090031,0.7041195193926494,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,11,0.6743303817329984,0.7052727222442627,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,1,0.6973928082169909,0.691728949546814,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,2,0.6924687971671423,0.6908993164698283,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,3,0.6906343138579166,0.6908376415570577,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,4,0.6897468666235606,0.6922427137692769,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,5,0.6895734816789627,0.6934386054674785,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,6,0.6859247910253929,0.6956372896830241,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,7,0.6823286870212266,0.6969330668449402,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,8,0.6810970920504946,0.7021052042643229,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,9,0.6729211775642453,0.6994753281275431,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,10,0.6703897461746678,0.7009670257568359,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,11,0.664841252746004,0.7188926537831625,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,12,0.6648801343910622,0.7025309721628825,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,13,0.6625891391075018,0.70420743227005,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,1,0.6949202314470754,0.6942227641741435,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,2,0.6909957270730626,0.693183434009552,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,3,0.6907697184519335,0.6944072524706523,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,4,0.6876414969111934,0.6950053334236145,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,5,0.6859748729250648,0.6974777022997538,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,6,0.6841055371544578,0.6983936468760172,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,7,0.6831463877901887,0.7000968774159749,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,8,0.679843978899898,0.7048229217529297,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,9,0.6756091980320035,0.7054651300112407,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,10,0.6726999653108192,0.7066618998845419,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,11,0.6688655876752102,0.7068966309229533,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,12,0.6674581996419213,0.7089807947476705,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,1,0.6948051457152222,0.6934421261151632,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,2,0.6925091833779307,0.6934785683949788,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,3,0.6903407343409278,0.6944588859875996,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,4,0.6893509608326536,0.6935702204704285,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,5,0.6882731273318782,0.6959243973096212,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,6,0.6854136473301685,0.6961072166760762,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,7,0.684570675998023,0.6947683135668437,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,8,0.6814245866103605,0.6951503435770671,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,9,0.6790660583611691,0.6988482475280762,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,10,0.6766192840807366,0.7012057264645895,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,11,0.6764336539940401,0.7015002608299256,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,1,0.6932253209930478,0.6950537204742432,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,2,0.6925820021918325,0.6947045445442199,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,3,0.690272377747478,0.6936708887418112,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,4,0.6891987666939244,0.693133274714152,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,5,0.6871774097283682,0.6932705124219258,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,6,0.6851748801542051,0.6962550401687622,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,7,0.6842300327438297,0.6926085154215494,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,8,0.682430988459876,0.693613604704539,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,9,0.6788756630637429,0.6935913920402527,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,10,0.6766943927064086,0.6963322957356771,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,11,0.670873070305044,0.6916117032368978,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,12,0.6665504945046974,0.6956450343132019,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,13,0.6614698921189164,0.7035613298416138,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,14,0.6603093499487097,0.7004069646199544,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,15,0.6548356048085473,0.7028337081273397,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,16,0.6517332327185255,0.7105433980623881,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,17,0.6425080290346434,0.7083103736241658,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,18,0.6336421009266016,0.7144928892453511,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,19,0.6309040464235075,0.7190035541852315,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,20,0.6268195566354375,0.7169170260429383,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,21,0.6208618938019781,0.7263301690419515,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,1,0.6963653659278696,0.6959512035051981,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,2,0.6923480119669077,0.694564688205719,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,3,0.6921925982742598,0.694445792833964,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,4,0.6904782241944111,0.6919434984525045,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,5,0.6894539332751072,0.6947833657264709,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,6,0.6883019728190971,0.6919368545214335,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,7,0.6847682839090173,0.6921680649121602,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,8,0.6839005820678942,0.6959981958071391,0.001
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,9,0.6802863564455148,0.6947621544202168,0.001
