parameter_name,parameter_value,solver,shrinkage,csp_components,fold,subject,accuracy,f1_score,roc_auc
shrinkage,0.1,lsqr,0.1,6,78,78,0.4666666666666667,0.6129032258064516,0.5454545454545455
shrinkage,0.1,lsqr,0.1,6,79,79,0.675,0.5517241379310345,0.725
shrinkage,0.1,lsqr,0.1,6,80,80,0.5111111111111111,0.0,0.5968379446640316
shrinkage,0.1,lsqr,0.1,6,81,81,0.4888888888888889,0.0,0.857707509881423
shrinkage,0.1,lsqr,0.1,6,82,82,0.5333333333333333,0.676923076923077,0.7450592885375494
shrinkage,0.1,lsqr,0.1,6,83,83,0.5526315789473685,0.19047619047619047,0.8725761772853187
shrinkage,0.1,lsqr,0.1,6,84,84,0.7045454545454546,0.7111111111111111,0.7577639751552795
shrinkage,0.1,lsqr,0.1,6,85,85,0.5227272727272727,0.6666666666666666,0.9565217391304348
shrinkage,0.1,lsqr,0.1,6,86,86,0.8409090909090909,0.8292682926829268,0.9047619047619048
shrinkage,0.1,lsqr,0.1,6,87,87,0.5111111111111111,0.65625,0.5790513833992095
shrinkage,0.1,lsqr,0.1,6,88,88,0.509090909090909,0.12903225806451613,0.6137566137566138
shrinkage,0.1,lsqr,0.1,6,89,89,0.6666666666666666,0.6938775510204082,0.7380952380952381
shrinkage,0.1,lsqr,0.1,6,90,90,0.6222222222222222,0.6046511627906976,0.5671936758893281
shrinkage,0.1,lsqr,0.1,6,91,91,0.5,0.6666666666666666,0.7913223140495869
shrinkage,0.1,lsqr,0.1,6,92,92,0.5714285714285714,0.3684210526315789,0.6820512820512821
shrinkage,0.1,lsqr,0.1,6,93,93,0.8666666666666667,0.8636363636363636,0.9189723320158103
shrinkage,0.1,lsqr,0.1,6,94,94,0.9772727272727273,0.9787234042553191,0.9979296066252588
shrinkage,0.1,lsqr,0.1,6,95,95,0.39285714285714285,0.5405405405405406,0.5729166666666666
shrinkage,0.1,lsqr,0.1,6,96,96,0.47619047619047616,0.6451612903225806,0.5419501133786848
shrinkage,0.1,lsqr,0.1,6,97,97,0.5,0.0,0.615702479338843
shrinkage,0.1,lsqr,0.1,6,98,98,0.4666666666666667,0.6129032258064516,0.5355731225296443
shrinkage,0.1,lsqr,0.1,6,99,99,0.4883720930232558,0.42105263157894735,0.5714285714285714
shrinkage,0.1,lsqr,0.1,6,100,100,0.5,0.5909090909090909,0.5771604938271605
shrinkage,0.1,lsqr,0.1,6,101,101,0.4888888888888889,0.0,0.6363636363636364
shrinkage,0.1,lsqr,0.1,6,102,102,0.6666666666666666,0.7272727272727273,0.8774703557312253
shrinkage,0.1,lsqr,0.1,6,103,103,0.6511627906976745,0.5945945945945946,0.7965367965367964
shrinkage,0.1,lsqr,0.1,6,104,104,0.4883720930232558,0.6333333333333333,0.5216450216450217
shrinkage,0.1,lsqr,0.1,6,105,105,0.5777777777777777,0.3448275862068966,0.6007905138339922
shrinkage,0.1,lsqr,0.1,6,106,106,0.6,0.5909090909090909,0.6646825396825397
shrinkage,0.1,lsqr,0.1,6,107,107,0.6222222222222222,0.6530612244897959,0.6051587301587301
shrinkage,0.1,lsqr,0.1,6,108,108,0.8666666666666667,0.85,0.9051383399209486
shrinkage,0.5,lsqr,0.5,6,1,1,0.6888888888888889,0.7407407407407407,0.8142292490118577
shrinkage,0.5,lsqr,0.5,6,2,2,0.6666666666666666,0.4827586206896552,0.8853754940711462
shrinkage,0.5,lsqr,0.5,6,3,3,0.5111111111111111,0.5217391304347826,0.4743083003952569
shrinkage,0.5,lsqr,0.5,6,4,4,0.4888888888888889,0.6567164179104478,0.7905138339920948
shrinkage,0.5,lsqr,0.5,6,5,5,0.4888888888888889,0.6349206349206349,0.42658730158730157
shrinkage,0.5,lsqr,0.5,6,6,6,0.5333333333333333,0.08695652173913043,0.496031746031746
shrinkage,0.5,lsqr,0.5,6,7,7,0.8666666666666667,0.88,0.9881422924901186
shrinkage,0.5,lsqr,0.5,6,8,8,0.6222222222222222,0.6046511627906976,0.6857707509881422
shrinkage,0.5,lsqr,0.5,6,9,9,0.5555555555555556,0.5833333333333334,0.5396825396825397
shrinkage,0.5,lsqr,0.5,6,10,10,0.5777777777777777,0.5128205128205128,0.6845238095238095
shrinkage,0.5,lsqr,0.5,6,11,11,0.5111111111111111,0.6666666666666666,0.4486166007905138
shrinkage,0.5,lsqr,0.5,6,12,12,0.5777777777777777,0.4864864864864865,0.6805555555555555
shrinkage,0.5,lsqr,0.5,6,13,13,0.7428571428571429,0.7692307692307693,0.8431372549019608
shrinkage,0.5,lsqr,0.5,6,14,14,0.6888888888888889,0.75,0.7845849802371541
shrinkage,0.5,lsqr,0.5,6,15,15,0.5333333333333333,0.676923076923077,0.9624505928853755
shrinkage,0.5,lsqr,0.5,6,16,16,0.6666666666666666,0.7272727272727273,0.741106719367589
shrinkage,0.5,lsqr,0.5,6,17,17,0.5238095238095238,0.0,0.5818181818181818
shrinkage,0.5,lsqr,0.5,6,18,18,0.4222222222222222,0.43478260869565216,0.41304347826086957
shrinkage,0.5,lsqr,0.5,6,19,19,0.6888888888888889,0.7586206896551724,0.8596837944664032
shrinkage,0.5,lsqr,0.5,6,20,20,0.5333333333333333,0.08695652173913043,0.5454545454545454
shrinkage,0.5,lsqr,0.5,6,21,21,0.5555555555555556,0.6296296296296297,0.7321428571428571
shrinkage,0.5,lsqr,0.5,6,22,22,0.5111111111111111,0.6764705882352942,0.7312252964426877
shrinkage,0.5,lsqr,0.5,6,23,23,0.6590909090909091,0.7368421052631579,0.878099173553719
shrinkage,0.5,lsqr,0.5,6,24,24,0.5555555555555556,0.42857142857142855,0.6103896103896104
shrinkage,0.5,lsqr,0.5,6,25,25,0.6,0.6785714285714286,0.7707509881422925
shrinkage,0.5,lsqr,0.5,6,26,26,0.7555555555555555,0.7659574468085106,0.7579365079365079
shrinkage,0.5,lsqr,0.5,6,27,27,0.4888888888888889,0.6461538461538462,0.5810276679841897
shrinkage,0.5,lsqr,0.5,6,28,28,0.5555555555555556,0.5,0.575098814229249
shrinkage,0.5,lsqr,0.5,6,29,29,0.8222222222222222,0.8461538461538461,1.0
shrinkage,0.5,lsqr,0.5,6,30,30,0.5333333333333333,0.08695652173913043,0.6408730158730159
shrinkage,0.5,lsqr,0.5,6,31,31,0.8444444444444444,0.8571428571428571,0.9703557312252964
shrinkage,0.5,lsqr,0.5,6,32,32,0.8409090909090909,0.8679245283018868,0.9544513457556937
shrinkage,0.5,lsqr,0.5,6,33,33,0.7111111111111111,0.6285714285714286,0.8557312252964427
shrinkage,0.5,lsqr,0.5,6,34,34,0.8666666666666667,0.8888888888888888,0.9801587301587301
shrinkage,0.5,lsqr,0.5,6,35,35,0.5111111111111111,0.08333333333333333,0.8537549407114624
shrinkage,0.5,lsqr,0.5,6,36,36,0.5,0.65625,0.43595041322314054
shrinkage,0.5,lsqr,0.5,6,37,37,0.5111111111111111,0.0,0.598814229249012
shrinkage,0.5,lsqr,0.5,6,38,38,0.6,0.5263157894736842,0.5948616600790514
shrinkage,0.5,lsqr,0.5,6,39,39,0.4318181818181818,0.5283018867924528,0.505175983436853
shrinkage,0.5,lsqr,0.5,6,40,40,0.5111111111111111,0.45,0.5376984126984127
shrinkage,0.5,lsqr,0.5,6,41,41,0.7333333333333333,0.6666666666666666,0.8075396825396826
shrinkage,0.5,lsqr,0.5,6,42,42,0.9111111111111111,0.9130434782608695,0.9802371541501976
shrinkage,0.5,lsqr,0.5,6,43,43,0.8,0.7567567567567568,0.9031620553359684
shrinkage,0.5,lsqr,0.5,6,44,44,0.6896551724137931,0.64,0.8
shrinkage,0.5,lsqr,0.5,6,45,45,0.5555555555555556,0.23076923076923078,0.8102766798418973
shrinkage,0.5,lsqr,0.5,6,46,46,0.5555555555555556,0.23076923076923078,0.723320158102767
shrinkage,0.5,lsqr,0.5,6,47,47,0.5333333333333333,0.5882352941176471,0.5932539682539683
shrinkage,0.5,lsqr,0.5,6,48,48,0.8235294117647058,0.8235294117647058,0.9142857142857143
shrinkage,0.5,lsqr,0.5,6,49,49,0.8888888888888888,0.8936170212765957,0.958498023715415
shrinkage,0.5,lsqr,0.5,6,50,50,0.5111111111111111,0.0,0.6482213438735178
shrinkage,0.5,lsqr,0.5,6,51,51,0.5333333333333333,0.0,0.6031746031746033
shrinkage,0.5,lsqr,0.5,6,52,52,0.7804878048780488,0.7096774193548387,0.8133971291866029
shrinkage,0.5,lsqr,0.5,6,53,53,0.5813953488372093,0.55,0.5670995670995672
shrinkage,0.5,lsqr,0.5,6,54,54,0.5128205128205128,0.6274509803921569,0.842391304347826
shrinkage,0.5,lsqr,0.5,6,55,55,0.7333333333333333,0.625,0.9071146245059288
shrinkage,0.5,lsqr,0.5,6,56,56,0.8409090909090909,0.8571428571428571,0.9152892561983472
shrinkage,0.5,lsqr,0.5,6,57,57,0.5333333333333333,0.6181818181818182,0.6924603174603176
shrinkage,0.5,lsqr,0.5,6,58,58,0.6,0.625,0.6408730158730159
shrinkage,0.5,lsqr,0.5,6,59,59,0.5333333333333333,0.08695652173913043,0.45039682539682535
shrinkage,0.5,lsqr,0.5,6,60,60,0.7727272727272727,0.782608695652174,0.8884297520661157
shrinkage,0.5,lsqr,0.5,6,61,61,0.6976744186046512,0.6976744186046512,0.8311688311688311
shrinkage,0.5,lsqr,0.5,6,62,62,0.9333333333333333,0.9302325581395349,0.9861660079051384
shrinkage,0.5,lsqr,0.5,6,63,63,0.5581395348837209,0.24,0.5865800865800865
shrinkage,0.5,lsqr,0.5,6,64,64,0.6888888888888889,0.7307692307692307,0.8221343873517787
shrinkage,0.5,lsqr,0.5,6,65,65,0.6444444444444445,0.68,0.7757936507936508
shrinkage,0.5,lsqr,0.5,6,66,66,0.4666666666666667,0.5,0.5039525691699605
shrinkage,0.5,lsqr,0.5,6,67,67,0.5111111111111111,0.15384615384615385,0.6442687747035573
shrinkage,0.5,lsqr,0.5,6,68,68,0.5111111111111111,0.08333333333333333,0.7015810276679841
shrinkage,0.5,lsqr,0.5,6,69,69,0.6444444444444445,0.5294117647058824,0.6924603174603174
shrinkage,0.5,lsqr,0.5,6,70,70,0.7333333333333333,0.6842105263157895,0.8399209486166008
shrinkage,0.5,lsqr,0.5,6,71,71,0.6,0.35714285714285715,0.9308300395256917
shrinkage,0.5,lsqr,0.5,6,72,72,0.9555555555555556,0.9565217391304348,0.9901185770750989
shrinkage,0.5,lsqr,0.5,6,73,73,0.6888888888888889,0.6111111111111112,0.7766798418972332
shrinkage,0.5,lsqr,0.5,6,74,74,0.5333333333333333,0.5116279069767442,0.5575396825396826
shrinkage,0.5,lsqr,0.5,6,75,75,0.8536585365853658,0.8235294117647058,0.9285714285714286
shrinkage,0.5,lsqr,0.5,6,76,76,0.6444444444444445,0.5789473684210527,0.6462450592885376
shrinkage,0.5,lsqr,0.5,6,77,77,0.5777777777777777,0.5957446808510638,0.5813492063492063
shrinkage,0.5,lsqr,0.5,6,78,78,0.4666666666666667,0.6129032258064516,0.5533596837944663
shrinkage,0.5,lsqr,0.5,6,79,79,0.675,0.5517241379310345,0.74
shrinkage,0.5,lsqr,0.5,6,80,80,0.5111111111111111,0.0,0.5948616600790514
shrinkage,0.5,lsqr,0.5,6,81,81,0.4888888888888889,0.0,0.8339920948616601
shrinkage,0.5,lsqr,0.5,6,82,82,0.5111111111111111,0.6666666666666666,0.733201581027668
shrinkage,0.5,lsqr,0.5,6,83,83,0.5526315789473685,0.19047619047619047,0.8753462603878116
shrinkage,0.5,lsqr,0.5,6,84,84,0.6818181818181818,0.6666666666666666,0.7722567287784678
shrinkage,0.5,lsqr,0.5,6,85,85,0.5454545454545454,0.6774193548387096,0.9523809523809523
shrinkage,0.5,lsqr,0.5,6,86,86,0.75,0.7027027027027027,0.9047619047619048
shrinkage,0.5,lsqr,0.5,6,87,87,0.5555555555555556,0.696969696969697,0.5691699604743082
shrinkage,0.5,lsqr,0.5,6,88,88,0.509090909090909,0.12903225806451613,0.6005291005291006
shrinkage,0.5,lsqr,0.5,6,89,89,0.6888888888888889,0.5333333333333333,0.7559523809523809
shrinkage,0.5,lsqr,0.5,6,90,90,0.5555555555555556,0.5,0.5434782608695652
shrinkage,0.5,lsqr,0.5,6,91,91,0.5,0.6666666666666666,0.7913223140495869
shrinkage,0.5,lsqr,0.5,6,92,92,0.5892857142857143,0.41025641025641024,0.6717948717948717
shrinkage,0.5,lsqr,0.5,6,93,93,0.8222222222222222,0.8,0.9268774703557312
shrinkage,0.5,lsqr,0.5,6,94,94,0.9772727272727273,0.9787234042553191,0.9979296066252588
shrinkage,0.5,lsqr,0.5,6,95,95,0.35714285714285715,0.5263157894736842,0.546875
shrinkage,0.5,lsqr,0.5,6,96,96,0.5,0.6666666666666666,0.5328798185941043
shrinkage,0.5,lsqr,0.5,6,97,97,0.5,0.0,0.6177685950413223
shrinkage,0.5,lsqr,0.5,6,98,98,0.5111111111111111,0.65625,0.5434782608695652
shrinkage,0.5,lsqr,0.5,6,99,99,0.4883720930232558,0.42105263157894735,0.5562770562770563
shrinkage,0.5,lsqr,0.5,6,100,100,0.5277777777777778,0.6530612244897959,0.5555555555555556
shrinkage,0.5,lsqr,0.5,6,101,101,0.4888888888888889,0.0,0.6521739130434783
shrinkage,0.5,lsqr,0.5,6,102,102,0.8666666666666667,0.8695652173913043,0.8774703557312253
shrinkage,0.5,lsqr,0.5,6,103,103,0.6511627906976745,0.5714285714285714,0.7835497835497836
shrinkage,0.5,lsqr,0.5,6,104,104,0.5348837209302325,0.6551724137931034,0.5238095238095238
shrinkage,0.5,lsqr,0.5,6,105,105,0.5777777777777777,0.3448275862068966,0.6067193675889329
shrinkage,0.5,lsqr,0.5,6,106,106,0.6,0.5714285714285714,0.6607142857142857
shrinkage,0.5,lsqr,0.5,6,107,107,0.5333333333333333,0.5116279069767442,0.5753968253968254
shrinkage,0.5,lsqr,0.5,6,108,108,0.8444444444444444,0.8444444444444444,0.9051383399209486
shrinkage,0.9,lsqr,0.9,6,1,1,0.6,0.6785714285714286,0.7766798418972333
shrinkage,0.9,lsqr,0.9,6,2,2,0.6666666666666666,0.4827586206896552,0.9051383399209487
shrinkage,0.9,lsqr,0.9,6,3,3,0.5333333333333333,0.5531914893617021,0.4683794466403162
shrinkage,0.9,lsqr,0.9,6,4,4,0.5111111111111111,0.6666666666666666,0.7806324110671936
shrinkage,0.9,lsqr,0.9,6,5,5,0.4222222222222222,0.5185185185185185,0.43650793650793646
shrinkage,0.9,lsqr,0.9,6,6,6,0.5111111111111111,0.0,0.49007936507936506
shrinkage,0.9,lsqr,0.9,6,7,7,0.8666666666666667,0.875,0.9782608695652173
shrinkage,0.9,lsqr,0.9,6,8,8,0.6444444444444445,0.5555555555555556,0.6739130434782609
shrinkage,0.9,lsqr,0.9,6,9,9,0.4,0.509090909090909,0.5496031746031746
shrinkage,0.9,lsqr,0.9,6,10,10,0.6222222222222222,0.6222222222222222,0.7003968253968254
shrinkage,0.9,lsqr,0.9,6,11,11,0.4,0.5573770491803278,0.4407114624505929
shrinkage,0.9,lsqr,0.9,6,12,12,0.5111111111111111,0.26666666666666666,0.6547619047619047
shrinkage,0.9,lsqr,0.9,6,13,13,0.6,0.7083333333333334,0.803921568627451
shrinkage,0.9,lsqr,0.9,6,14,14,0.7111111111111111,0.7636363636363637,0.7648221343873518
shrinkage,0.9,lsqr,0.9,6,15,15,0.5111111111111111,0.6666666666666666,0.9604743083003953
shrinkage,0.9,lsqr,0.9,6,16,16,0.6444444444444445,0.5555555555555556,0.7272727272727273
shrinkage,0.9,lsqr,0.9,6,17,17,0.5714285714285714,0.3076923076923077,0.540909090909091
shrinkage,0.9,lsqr,0.9,6,18,18,0.4888888888888889,0.0,0.4051383399209486
shrinkage,0.9,lsqr,0.9,6,19,19,0.6,0.7096774193548387,0.8478260869565217
shrinkage,0.9,lsqr,0.9,6,20,20,0.5111111111111111,0.0,0.5335968379446641
shrinkage,0.9,lsqr,0.9,6,21,21,0.6666666666666666,0.6511627906976745,0.7341269841269841
shrinkage,0.9,lsqr,0.9,6,22,22,0.5111111111111111,0.6764705882352942,0.7055335968379447
shrinkage,0.9,lsqr,0.9,6,23,23,0.5681818181818182,0.6984126984126984,0.878099173553719
shrinkage,0.9,lsqr,0.9,6,24,24,0.5555555555555556,0.42857142857142855,0.6233766233766234
shrinkage,0.9,lsqr,0.9,6,25,25,0.7111111111111111,0.6486486486486487,0.7747035573122529
shrinkage,0.9,lsqr,0.9,6,26,26,0.6,0.5263157894736842,0.7261904761904762
shrinkage,0.9,lsqr,0.9,6,27,27,0.4666666666666667,0.6363636363636364,0.5849802371541502
shrinkage,0.9,lsqr,0.9,6,28,28,0.5333333333333333,0.5714285714285714,0.575098814229249
shrinkage,0.9,lsqr,0.9,6,29,29,0.8666666666666667,0.88,1.0
shrinkage,0.9,lsqr,0.9,6,30,30,0.5111111111111111,0.0,0.6369047619047619
shrinkage,0.9,lsqr,0.9,6,31,31,0.8,0.8235294117647058,0.9703557312252965
shrinkage,0.9,lsqr,0.9,6,32,32,0.7045454545454546,0.7796610169491526,0.9482401656314701
shrinkage,0.9,lsqr,0.9,6,33,33,0.7111111111111111,0.6285714285714286,0.8656126482213439
shrinkage,0.9,lsqr,0.9,6,34,34,0.9111111111111111,0.9166666666666666,0.9781746031746031
shrinkage,0.9,lsqr,0.9,6,35,35,0.4888888888888889,0.0,0.8656126482213439
shrinkage,0.9,lsqr,0.9,6,36,36,0.4772727272727273,0.6461538461538462,0.4586776859504132
shrinkage,0.9,lsqr,0.9,6,37,37,0.5111111111111111,0.0,0.6027667984189724
shrinkage,0.9,lsqr,0.9,6,38,38,0.5777777777777777,0.5777777777777777,0.6027667984189724
shrinkage,0.9,lsqr,0.9,6,39,39,0.4772727272727273,0.6461538461538462,0.46583850931677023
shrinkage,0.9,lsqr,0.9,6,40,40,0.5333333333333333,0.5116279069767442,0.5257936507936507
shrinkage,0.9,lsqr,0.9,6,41,41,0.5555555555555556,0.09090909090909091,0.8035714285714286
shrinkage,0.9,lsqr,0.9,6,42,42,0.9555555555555556,0.9545454545454546,0.9822134387351779
shrinkage,0.9,lsqr,0.9,6,43,43,0.7777777777777778,0.7727272727272727,0.8913043478260869
shrinkage,0.9,lsqr,0.9,6,44,44,0.6551724137931034,0.6666666666666666,0.7523809523809524
shrinkage,0.9,lsqr,0.9,6,45,45,0.5777777777777777,0.2962962962962963,0.7806324110671937
shrinkage,0.9,lsqr,0.9,6,46,46,0.5555555555555556,0.23076923076923078,0.7094861660079052
shrinkage,0.9,lsqr,0.9,6,47,47,0.5333333333333333,0.08695652173913043,0.5714285714285714
shrinkage,0.9,lsqr,0.9,6,48,48,0.8823529411764706,0.9,0.9142857142857143
shrinkage,0.9,lsqr,0.9,6,49,49,0.7111111111111111,0.7719298245614035,0.9486166007905139
shrinkage,0.9,lsqr,0.9,6,50,50,0.5111111111111111,0.0,0.6383399209486166
shrinkage,0.9,lsqr,0.9,6,51,51,0.5333333333333333,0.0,0.5793650793650793
shrinkage,0.9,lsqr,0.9,6,52,52,0.8292682926829268,0.8108108108108109,0.8086124401913874
shrinkage,0.9,lsqr,0.9,6,53,53,0.5348837209302325,0.5833333333333334,0.5562770562770563
shrinkage,0.9,lsqr,0.9,6,54,54,0.4358974358974359,0.5925925925925926,0.8559782608695652
shrinkage,0.9,lsqr,0.9,6,55,55,0.5111111111111111,0.0,0.8794466403162056
shrinkage,0.9,lsqr,0.9,6,56,56,0.7045454545454546,0.7719298245614035,0.9152892561983471
shrinkage,0.9,lsqr,0.9,6,57,57,0.4888888888888889,0.6229508196721312,0.7083333333333334
shrinkage,0.9,lsqr,0.9,6,58,58,0.6222222222222222,0.6382978723404256,0.6349206349206349
shrinkage,0.9,lsqr,0.9,6,59,59,0.4888888888888889,0.14814814814814814,0.4503968253968254
shrinkage,0.9,lsqr,0.9,6,60,60,0.75,0.7843137254901961,0.8636363636363635
shrinkage,0.9,lsqr,0.9,6,61,61,0.6744186046511628,0.72,0.8008658008658008
shrinkage,0.9,lsqr,0.9,6,62,62,0.9111111111111111,0.9,0.9822134387351777
shrinkage,0.9,lsqr,0.9,6,63,63,0.5116279069767442,0.08695652173913043,0.6255411255411255
shrinkage,0.9,lsqr,0.9,6,64,64,0.6444444444444445,0.4666666666666667,0.8063241106719368
shrinkage,0.9,lsqr,0.9,6,65,65,0.6666666666666666,0.7169811320754716,0.7658730158730158
shrinkage,0.9,lsqr,0.9,6,66,66,0.5111111111111111,0.56,0.5474308300395256
shrinkage,0.9,lsqr,0.9,6,67,67,0.5111111111111111,0.08333333333333333,0.6264822134387351
shrinkage,0.9,lsqr,0.9,6,68,68,0.5555555555555556,0.2857142857142857,0.691699604743083
shrinkage,0.9,lsqr,0.9,6,69,69,0.6222222222222222,0.5142857142857142,0.7043650793650793
shrinkage,0.9,lsqr,0.9,6,70,70,0.7333333333333333,0.6842105263157895,0.8320158102766799
shrinkage,0.9,lsqr,0.9,6,71,71,0.6444444444444445,0.4666666666666667,0.9130434782608696
shrinkage,0.9,lsqr,0.9,6,72,72,0.8666666666666667,0.85,0.9940711462450593
shrinkage,0.9,lsqr,0.9,6,73,73,0.5777777777777777,0.24,0.7490118577075098
shrinkage,0.9,lsqr,0.9,6,74,74,0.6,0.4375,0.5337301587301587
shrinkage,0.9,lsqr,0.9,6,75,75,0.6829268292682927,0.7547169811320755,0.9119047619047619
shrinkage,0.9,lsqr,0.9,6,76,76,0.5111111111111111,0.0,0.6304347826086957
shrinkage,0.9,lsqr,0.9,6,77,77,0.5111111111111111,0.5925925925925926,0.5694444444444445
shrinkage,0.9,lsqr,0.9,6,78,78,0.4888888888888889,0.6101694915254238,0.5533596837944664
shrinkage,0.9,lsqr,0.9,6,79,79,0.7,0.6842105263157895,0.755
shrinkage,0.9,lsqr,0.9,6,80,80,0.5111111111111111,0.0,0.6086956521739131
shrinkage,0.9,lsqr,0.9,6,81,81,0.4888888888888889,0.0,0.7865612648221344
shrinkage,0.9,lsqr,0.9,6,82,82,0.5333333333333333,0.676923076923077,0.7173913043478262
shrinkage,0.9,lsqr,0.9,6,83,83,0.6052631578947368,0.34782608695652173,0.8421052631578947
shrinkage,0.9,lsqr,0.9,6,84,84,0.6818181818181818,0.72,0.7681159420289855
shrinkage,0.9,lsqr,0.9,6,85,85,0.4772727272727273,0.6461538461538462,0.9420289855072463
shrinkage,0.9,lsqr,0.9,6,86,86,0.6590909090909091,0.5161290322580645,0.8985507246376812
shrinkage,0.9,lsqr,0.9,6,87,87,0.5111111111111111,0.6764705882352942,0.5711462450592886
shrinkage,0.9,lsqr,0.9,6,88,88,0.5454545454545454,0.358974358974359,0.5978835978835979
shrinkage,0.9,lsqr,0.9,6,89,89,0.5333333333333333,0.0,0.7599206349206349
shrinkage,0.9,lsqr,0.9,6,90,90,0.5111111111111111,0.5416666666666666,0.541501976284585
shrinkage,0.9,lsqr,0.9,6,91,91,0.5,0.6666666666666666,0.7582644628099174
shrinkage,0.9,lsqr,0.9,6,92,92,0.625,0.5116279069767442,0.6551282051282051
shrinkage,0.9,lsqr,0.9,6,93,93,0.8222222222222222,0.7777777777777778,0.924901185770751
shrinkage,0.9,lsqr,0.9,6,94,94,0.7954545454545454,0.8363636363636363,0.9958592132505175
shrinkage,0.9,lsqr,0.9,6,95,95,0.42857142857142855,0.6,0.5416666666666666
shrinkage,0.9,lsqr,0.9,6,96,96,0.5,0.6666666666666666,0.5306122448979592
shrinkage,0.9,lsqr,0.9,6,97,97,0.5,0.0,0.621900826446281
shrinkage,0.9,lsqr,0.9,6,98,98,0.5555555555555556,0.6296296296296297,0.5474308300395256
shrinkage,0.9,lsqr,0.9,6,99,99,0.5348837209302325,0.6,0.5194805194805194
shrinkage,0.9,lsqr,0.9,6,100,100,0.4722222222222222,0.6274509803921569,0.5617283950617284
shrinkage,0.9,lsqr,0.9,6,101,101,0.4888888888888889,0.0,0.6146245059288538
shrinkage,0.9,lsqr,0.9,6,102,102,0.6,0.35714285714285715,0.8814229249011858
shrinkage,0.9,lsqr,0.9,6,103,103,0.7209302325581395,0.76,0.7597402597402597
shrinkage,0.9,lsqr,0.9,6,104,104,0.5348837209302325,0.6153846153846154,0.525974025974026
shrinkage,0.9,lsqr,0.9,6,105,105,0.5333333333333333,0.16,0.616600790513834
shrinkage,0.9,lsqr,0.9,6,106,106,0.6,0.625,0.6448412698412698
shrinkage,0.9,lsqr,0.9,6,107,107,0.5333333333333333,0.46153846153846156,0.5297619047619048
shrinkage,0.9,lsqr,0.9,6,108,108,0.8444444444444444,0.8444444444444444,0.8992094861660079
