parameter_name,parameter_value,d_model,nhead,num_layers,dim_feedforward,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,0.7777777777777778,0.7826086956521738,0.74901185770751,45,12.282590871967841,0.003643057949375361,0.08095684331945247,0.25977325439453125,68098,0.0,146.09326171875,0.480993193771803,0.6337593247493108,0.5817704459031423,4,14
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,0.7555555555555555,0.6857142857142856,0.8913043478260869,45,13.981628950044978,0.003661777009256184,0.0813728224279152,0.25977325439453125,68098,0.0,146.09326171875,0.4360067562171907,0.6237047472686479,0.5935685316721598,6,16
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,0.4888888888888889,0.3783783783783784,0.47233201581027673,45,14.871260882006027,0.003555691975634545,0.07901537723632322,0.25977325439453125,68098,0.0,146.09326171875,0.40057147395881737,0.6045662595918684,0.5841096878051758,7,17
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,0.5555555555555556,0.6875000000000001,0.6482213438735178,45,13.983598944032565,0.0036283969529904425,0.0806310433997876,0.25977325439453125,68098,0.0,146.09326171875,0.412086314775727,0.604932914629127,0.582373587290446,6,16
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,0.4888888888888889,0.6101694915254237,0.5297619047619048,45,13.134833808988333,0.003652493003755808,0.0811665111945735,0.25977325439453125,68098,0.0,146.09326171875,0.467350139762416,0.612855351106687,0.6107585589090984,5,15
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,0.5333333333333333,0.16,0.498015873015873,45,13.172306274995208,0.003660106973256916,0.08133571051682036,0.25977325439453125,68098,0.0,146.09326171875,0.4455365836620331,0.6196156557310711,0.589504337310791,5,15
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,0.7777777777777778,0.7499999999999999,0.9209486166007905,45,19.367801393033005,0.003658990957774222,0.08131091017276049,0.25977325439453125,68098,0.0,146.09326171875,0.31340693400213215,0.5792967573259816,0.5850660264492035,12,22
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,0.6444444444444445,0.6521739130434783,0.6027667984189723,45,16.703648936992977,0.003645513963419944,0.08101142140933208,0.25977325439453125,68098,0.0,146.09326171875,0.3546890136644696,0.583113824553562,0.5855571468671162,9,19
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,0.6222222222222222,0.6382978723404256,0.6488095238095238,45,15.838500301993918,0.0036807850119657815,0.08179522248812848,0.25977325439453125,68098,0.0,146.09326171875,0.4167421612549912,0.5991917288664615,0.6020730813344319,8,18
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,0.5111111111111111,0.6071428571428571,0.6587301587301587,45,14.0002274250146,0.0036550849908962846,0.08122411090880632,0.25977325439453125,68098,0.0,146.09326171875,0.438082548253464,0.6192852994709304,0.607112850745519,6,16
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,0.5333333333333333,0.46153846153846156,0.5592885375494072,45,13.122959697037004,0.003673803003039211,0.0816400667342047,0.25977325439453125,68098,0.0,146.09326171875,0.4414424949297399,0.6143554905147264,0.578895632425944,5,15
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,0.6888888888888889,0.6818181818181818,0.7202380952380952,45,13.111193046963308,0.0036247760290279984,0.08055057842284441,0.25977325439453125,68098,0.0,146.09326171875,0.4614283506843177,0.6280020893071637,0.6130857865015665,5,15
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,0.8285714285714286,0.8421052631578947,0.9477124183006536,35,13.134867248008959,0.003166067006532103,0.09045905732948864,0.25977325439453125,68098,0.0,146.09326171875,0.4858683031616789,0.6253808976122828,0.5979852477709452,5,15
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,0.6,0.6666666666666667,0.6818181818181819,45,17.620678616978694,0.003676250984426588,0.08169446632059085,0.25977325439453125,68098,0.0,146.09326171875,0.3460261325041453,0.5685375517967975,0.605168076356252,10,20
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,0.7555555555555555,0.8,0.9683794466403163,45,14.978666618990246,0.0037305179866962135,0.0829003997043603,0.25977325439453125,68098,0.0,146.09326171875,0.41118126317407144,0.6048803415262338,0.594962207476298,7,17
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,16,16,0.7555555555555555,0.7755102040816326,0.8063241106719369,45,13.112709635985084,0.003632043953984976,0.08071208786633279,0.25977325439453125,68098,0.0,146.09326171875,0.4866140846050147,0.6275512341297034,0.6141055345535278,5,15
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,17,17,0.6190476190476191,0.4666666666666667,0.625,42,12.252882147033233,0.0035053539904765785,0.08346080929706139,0.25977325439453125,68098,0.0,146.09326171875,0.48158199723922845,0.6334991468624636,0.6243062774340312,4,14
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,18,18,0.5111111111111111,0.3529411764705882,0.49011857707509887,45,13.168687416007742,0.0036453159991651773,0.0810070222036706,0.25977325439453125,68098,0.0,146.09326171875,0.46440912534793216,0.6206702517740654,0.6102442542711893,5,15
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,19,19,0.6666666666666666,0.7169811320754716,0.7687747035573123,45,15.740042179997545,0.0035868609556928277,0.0797080212376184,0.25977325439453125,68098,0.0,146.09326171875,0.4046400905107007,0.5970897387826082,0.5794486979643504,8,18
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,20,20,0.5111111111111111,0.3888888888888889,0.5711462450592886,45,12.25373141199816,0.0036678059841506183,0.08150679964779152,0.25977325439453125,68098,0.0,146.09326171875,0.48111407391049643,0.6290621111790339,0.5886018753051758,4,14
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,21,21,0.6,0.6666666666666665,0.7301587301587302,45,14.897074809996411,0.003663476963993162,0.08141059919984804,0.25977325439453125,68098,0.0,146.09326171875,0.42251643944870343,0.5931577867630756,0.6107807954152426,7,17
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,22,22,0.5111111111111111,0.4210526315789474,0.5988142292490118,45,15.808461648004595,0.0036474140360951424,0.08105364524655873,0.25977325439453125,68098,0.0,146.09326171875,0.4359275469500007,0.6024860741965699,0.614110803604126,8,18
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,23,23,0.6590909090909091,0.7272727272727273,0.8491735537190083,44,14.965117121988442,0.003567727981135249,0.08108472684398293,0.25977325439453125,68098,0.0,146.09326171875,0.4382339496955727,0.6070610835696711,0.5953586618105571,7,17
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,24,24,0.6111111111111112,0.5333333333333333,0.8051948051948052,18,14.191430695995223,0.0015952959656715393,0.08862755364841884,0.25977325439453125,68098,0.0,146.09326171875,0.4511047290231949,0.613517035891239,0.6018949747085571,6,16
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,25,25,0.5333333333333333,0.6037735849056605,0.6185770750988142,45,13.131098147016019,0.0036686479579657316,0.08152551017701626,0.25977325439453125,68098,0.0,146.09326171875,0.466794786353906,0.6149431268374125,0.6025114019711812,5,15
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,26,26,0.8444444444444444,0.8205128205128205,0.8829365079365079,45,12.270263779035304,0.003620250034146011,0.08045000075880024,0.25977325439453125,68098,0.0,146.09326171875,0.5059834526795329,0.6428239137837382,0.6074947794278462,4,14
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,27,27,0.5111111111111111,0.6071428571428571,0.5849802371541502,45,14.098821281979326,0.0036562890163622797,0.08125086703027287,0.25977325439453125,68098,0.0,146.09326171875,0.43925937818306865,0.6143447738705259,0.5882098992665609,6,16
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,28,28,0.5111111111111111,0.3529411764705882,0.5869565217391304,45,14.872375727980398,0.0036901620333082974,0.08200360074018438,0.25977325439453125,68098,0.0,146.09326171875,0.4144642576575279,0.5982180797692501,0.6084934771060944,7,17
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,29,29,0.7111111111111111,0.7636363636363637,0.8873517786561266,45,14.880405827017967,0.003621440031565726,0.08047644514590502,0.25977325439453125,68098,0.0,146.09326171875,0.41395415873690083,0.6060651068886121,0.5864501674969991,7,17
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,30,30,0.5777777777777777,0.24,0.5813492063492063,45,15.749949422024656,0.0036504939780570567,0.08112208840126793,0.25977325439453125,68098,0.0,146.09326171875,0.3742867975749753,0.5901865654371001,0.5837534825007121,8,18
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,31,31,0.8888888888888888,0.8837209302325583,0.9150197628458498,45,16.680921578023117,0.0036568500217981637,0.08126333381773697,0.25977325439453125,68098,0.0,146.09326171875,0.40219773273124837,0.5958843646627484,0.6049175143241883,9,19
use_class_weight,True,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,32,32,0.8636363636363636,0.8800000000000001,0.94824016563147,44,12.327548313012812,0.0036547560011968017,0.0830626363908364,0.25977325439453125,68098,0.0,146.09326171875,0.4820141744884578,0.634421888625983,0.6101332585016886,4,14
