parameter_name,parameter_value,kernel,C,gamma,degree,coef0,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
C,0.1,linear,0.1,scale,3,0.0,balanced,6,48,48,0.7647058823529411,0.75,0.9714285714285714
C,0.1,linear,0.1,scale,3,0.0,balanced,6,49,49,0.8444444444444444,0.8444444444444444,0.9545454545454546
C,0.1,linear,0.1,scale,3,0.0,balanced,6,50,50,0.5333333333333333,0.16,0.608695652173913
C,0.1,linear,0.1,scale,3,0.0,balanced,6,51,51,0.5777777777777777,0.17391304347826086,0.5436507936507937
C,0.1,linear,0.1,scale,3,0.0,balanced,6,52,52,0.7804878048780488,0.7096774193548387,0.8205741626794258
C,0.1,linear,0.1,scale,3,0.0,balanced,6,53,53,0.5581395348837209,0.5581395348837209,0.5670995670995671
C,0.1,linear,0.1,scale,3,0.0,balanced,6,54,54,0.5641025641025641,0.6382978723404256,0.7853260869565217
C,0.1,linear,0.1,scale,3,0.0,balanced,6,55,55,0.8666666666666667,0.8421052631578947,0.9209486166007905
C,0.1,linear,0.1,scale,3,0.0,balanced,6,56,56,0.8636363636363636,0.8695652173913043,0.9132231404958677
C,0.1,linear,0.1,scale,3,0.0,balanced,6,57,57,0.5777777777777777,0.6415094339622641,0.7142857142857143
C,0.1,linear,0.1,scale,3,0.0,balanced,6,58,58,0.6,0.5263157894736842,0.6507936507936508
C,0.1,linear,0.1,scale,3,0.0,balanced,6,59,59,0.5111111111111111,0.0,0.45634920634920634
C,0.1,linear,0.1,scale,3,0.0,balanced,6,60,60,0.7727272727272727,0.782608695652174,0.9214876033057852
C,0.1,linear,0.1,scale,3,0.0,balanced,6,61,61,0.7209302325581395,0.6666666666666666,0.8419913419913421
C,0.1,linear,0.1,scale,3,0.0,balanced,6,62,62,0.9333333333333333,0.9302325581395349,0.9802371541501976
C,0.1,linear,0.1,scale,3,0.0,balanced,6,63,63,0.4883720930232558,0.0,0.5909090909090909
C,0.1,linear,0.1,scale,3,0.0,balanced,6,64,64,0.6444444444444445,0.7333333333333333,0.790513833992095
C,0.1,linear,0.1,scale,3,0.0,balanced,6,65,65,0.6888888888888889,0.7407407407407407,0.7956349206349207
C,0.1,linear,0.1,scale,3,0.0,balanced,6,66,66,0.4888888888888889,0.5964912280701754,0.5019762845849802
C,0.1,linear,0.1,scale,3,0.0,balanced,6,67,67,0.5111111111111111,0.15384615384615385,0.6067193675889329
C,0.1,linear,0.1,scale,3,0.0,balanced,6,68,68,0.5555555555555556,0.23076923076923078,0.725296442687747
C,0.1,linear,0.1,scale,3,0.0,balanced,6,69,69,0.6222222222222222,0.48484848484848486,0.6607142857142857
C,0.1,linear,0.1,scale,3,0.0,balanced,6,70,70,0.7555555555555555,0.717948717948718,0.8537549407114624
C,0.1,linear,0.1,scale,3,0.0,balanced,6,71,71,0.7333333333333333,0.6470588235294118,0.9347826086956521
C,0.1,linear,0.1,scale,3,0.0,balanced,6,72,72,0.9555555555555556,0.9565217391304348,0.9881422924901185
C,0.1,linear,0.1,scale,3,0.0,balanced,6,73,73,0.6666666666666666,0.7058823529411765,0.7312252964426877
C,0.1,linear,0.1,scale,3,0.0,balanced,6,74,74,0.5333333333333333,0.5531914893617021,0.5873015873015873
C,0.1,linear,0.1,scale,3,0.0,balanced,6,75,75,0.8048780487804879,0.7894736842105263,0.9380952380952381
C,0.1,linear,0.1,scale,3,0.0,balanced,6,76,76,0.6666666666666666,0.5454545454545454,0.6541501976284585
C,0.1,linear,0.1,scale,3,0.0,balanced,6,77,77,0.4666666666666667,0.5555555555555556,0.5773809523809524
C,0.1,linear,0.1,scale,3,0.0,balanced,6,78,78,0.4666666666666667,0.6129032258064516,0.5454545454545455
C,0.1,linear,0.1,scale,3,0.0,balanced,6,79,79,0.675,0.5517241379310345,0.7225
C,0.1,linear,0.1,scale,3,0.0,balanced,6,80,80,0.5111111111111111,0.0,0.616600790513834
C,0.1,linear,0.1,scale,3,0.0,balanced,6,81,81,0.4888888888888889,0.0,0.8695652173913043
C,0.1,linear,0.1,scale,3,0.0,balanced,6,82,82,0.5333333333333333,0.676923076923077,0.7608695652173914
C,0.1,linear,0.1,scale,3,0.0,balanced,6,83,83,0.5789473684210527,0.2727272727272727,0.8808864265927978
C,0.1,linear,0.1,scale,3,0.0,balanced,6,84,84,0.6818181818181818,0.6956521739130435,0.753623188405797
C,0.1,linear,0.1,scale,3,0.0,balanced,6,85,85,0.5454545454545454,0.6774193548387096,0.9627329192546584
C,0.1,linear,0.1,scale,3,0.0,balanced,6,86,86,0.7954545454545454,0.7567567567567568,0.9026915113871635
C,0.1,linear,0.1,scale,3,0.0,balanced,6,87,87,0.5111111111111111,0.6451612903225806,0.5810276679841897
C,0.1,linear,0.1,scale,3,0.0,balanced,6,88,88,0.509090909090909,0.3076923076923077,0.6111111111111112
C,0.1,linear,0.1,scale,3,0.0,balanced,6,89,89,0.6666666666666666,0.6666666666666666,0.7162698412698413
C,0.1,linear,0.1,scale,3,0.0,balanced,6,90,90,0.5111111111111111,0.5217391304347826,0.5592885375494071
C,0.1,linear,0.1,scale,3,0.0,balanced,6,91,91,0.5,0.6666666666666666,0.7706611570247934
