parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6578325907923653,0.12280099099478553,0.6431347555336308,0.7470477323273608,22.91504393278673,0.0043443402790688665,0.10045911968072307,0.00611114501953125,1602.0,0.39283130787037035,25.5107421875,0.5771724124589428,0.5922600633568234,23.564814814814813,33.361111111111114
kernel_length,64,8,2,16,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6486498771159626,0.13188196472905572,0.6286262454662107,0.738753496286765,23.743813302939223,0.004577922918812234,0.1058928293868757,0.00708770751953125,1858.0,0.0009403935185185185,25.5146484375,0.5727482448130247,0.5935693427368447,23.583333333333332,33.324074074074076
kernel_length,128,8,2,16,128,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6421269016643485,0.13274367516732496,0.6238848618862094,0.7379788949886885,23.897399133618887,0.0045705926685412936,0.10606223481373037,0.00904083251953125,2370.0,0.005931712962962963,25.5224609375,0.5710560484234359,0.6022533788541216,22.10185185185185,31.89814814814815
