parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,49,49,0.6444444444444445,0.7333333333333334,0.9525691699604744,45,32.2694681819994,0.004291420977097005,0.09536491060215566,0.00611114501953125,1602,0.0,25.5107421875,0.5705250810944673,0.5756596213940418,0.5803796629110972,37,47
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,50,50,0.5777777777777777,0.2962962962962963,0.6521739130434783,45,14.375603548018262,0.004633085976820439,0.10295746615156531,0.00611114501953125,1602,0.0,25.5107421875,0.581902172303561,0.6089339904261358,0.5875094989935558,11,21
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,51,51,0.4888888888888889,0.634920634920635,0.630952380952381,45,20.418567257991526,0.0048088059993460774,0.10686235554102394,0.00611114501953125,1602,0.0,25.5107421875,0.5761267258362337,0.5883155742829497,0.5930952946345012,20,30
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,52,52,0.7317073170731707,0.6666666666666667,0.894736842105263,41,34.495953917037696,0.005105141026433557,0.12451563479106237,0.00611114501953125,1602,0.0,25.5107421875,0.5613743893124841,0.5696821772690975,0.5841433882713318,42,50
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,53,53,0.4883720930232558,0.45,0.6212121212121213,43,25.270627863996197,0.005086213001050055,0.11828402328023384,0.00611114501953125,1602,0.01953125,25.5107421875,0.5796018987894058,0.5815255777402357,0.5736182471116383,27,37
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,54,54,0.6923076923076923,0.6470588235294118,0.8233695652173914,39,22.4660770209739,0.00575976399704814,0.14768625633456767,0.00611114501953125,1602,0.015625,25.5107421875,0.5645361946839275,0.5840252737204233,0.5829013228416443,23,33
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,55,55,0.8444444444444444,0.8372093023255814,0.9288537549407114,45,27.28300280496478,0.004247903008945286,0.09439784464322858,0.00611114501953125,1602,0.0,25.5107421875,0.567826404264479,0.5741500673872052,0.5942650735378265,30,40
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,56,56,0.7954545454545454,0.8085106382978724,0.9152892561983471,44,20.481906465021893,0.004547451972030103,0.10335118118250235,0.00611114501953125,1602,0.0,25.5107421875,0.5772809406573122,0.5878758121168974,0.5993532081445058,20,30
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,57,57,0.5555555555555556,0.5652173913043478,0.6329365079365079,45,16.358268436044455,0.004627699963748455,0.10283777697218789,0.00611114501953125,1602,0.0,25.5107421875,0.5844709568402984,0.5934280744104674,0.5985183735688527,14,24
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,58,58,0.6666666666666666,0.48275862068965514,0.7599206349206349,45,14.280824227025732,0.004269202006980777,0.09487115571068393,0.00611114501953125,1602,0.0,25.5107421875,0.5873666143778599,0.6101471711740349,0.6093249678611755,11,21
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,59,59,0.5777777777777777,0.2962962962962963,0.5555555555555556,45,13.594698118977249,0.004541933012660593,0.10093184472579096,0.00611114501953125,1602,0.0,25.5107421875,0.5909910231377139,0.6107726074529417,0.6052460749944051,10,20
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,60,60,0.7727272727272727,0.7727272727272727,0.878099173553719,44,18.542287883989047,0.003137908992357552,0.07131611346267164,0.00611114501953125,1602,0.0,25.5107421875,0.5809911137277429,0.5937936394052072,0.5878807028134664,17,27
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,61,61,0.6976744186046512,0.7346938775510203,0.8290043290043291,43,15.969789889000822,0.0045262170024216175,0.10526086052143296,0.00611114501953125,1602,0.0,25.5107421875,0.5829707429264531,0.5977723155960892,0.5920661290486654,13,23
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,62,62,0.8666666666666667,0.8421052631578948,0.9762845849802371,45,23.318507669959217,0.003163679037243128,0.07030397860540284,0.00611114501953125,1602,0.0,25.5107421875,0.5828227583657611,0.5780098835627238,0.6043055832386017,24,34
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,63,63,0.5581395348837209,0.2962962962962963,0.4155844155844156,43,21.1197169580264,0.0031270819599740207,0.0727228362784656,0.00611114501953125,1602,0.0,25.5107421875,0.5686902701854706,0.5801267766139724,0.6079371591409047,21,31
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,64,64,0.7111111111111111,0.711111111111111,0.8023715415019763,45,31.13342772598844,0.003166611015331,0.07036913367402223,0.00611114501953125,1602,0.0,25.5107421875,0.568581789280429,0.5743016225822044,0.6074644982814789,35,45
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,65,65,0.8,0.7692307692307692,0.9186507936507936,45,14.966729029954877,0.0029444459942169487,0.06543213320482108,0.00611114501953125,1602,0.0,25.5107421875,0.5844605151902545,0.6109108281406489,0.6134707212448121,12,22
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,66,66,0.5777777777777777,0.6122448979591837,0.6600790513833993,45,24.1032847930328,0.004286029026843607,0.0952450894854135,0.00611114501953125,1602,0.0,25.5107421875,0.5698125118559058,0.5845695372783777,0.6064934293429057,25,35
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,67,67,0.5111111111111111,0.3125,0.6126482213438735,45,24.668726616015192,0.004533197032287717,0.10073771182861593,0.00611114501953125,1602,0.0,25.5107421875,0.5693669233358267,0.575802676831231,0.6076894720395406,26,36
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,68,68,0.6222222222222222,0.5405405405405405,0.7015810276679842,45,25.974125061009545,0.004228827019687742,0.09397393377083872,0.00611114501953125,1602,0.0,25.5107421875,0.5599955559679957,0.5822105540922193,0.5927060127258301,28,38
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,69,69,0.5333333333333333,0.631578947368421,0.6111111111111112,45,19.08802561997436,0.003015681984834373,0.06701515521854162,0.00611114501953125,1602,0.0,25.5107421875,0.574101712893356,0.5896128088687406,0.6014767150084178,20,30
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,70,70,0.7777777777777778,0.7727272727272727,0.8675889328063241,45,22.147796838951763,0.004735246009659022,0.10522768910353382,0.00611114501953125,1602,0.0,25.5107421875,0.5737739869139411,0.5892104867732886,0.603960144519806,22,32
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,71,71,0.8666666666666667,0.8636363636363636,0.9703557312252964,45,21.903737902990542,0.0040035879937931895,0.0889686220842931,0.00611114501953125,1602,0.0,25.5107421875,0.5821240887497411,0.5919639874588359,0.6074974656105041,22,32
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,72,72,0.8666666666666667,0.8695652173913043,0.9426877470355731,45,30.380968487006612,0.006245146039873362,0.13878102310829693,0.00611114501953125,1602,0.0,25.5107421875,0.5695083807363654,0.5715109105363037,0.6064204315344492,34,44
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,73,73,0.6222222222222222,0.6909090909090909,0.8181818181818182,45,34.49316178198205,0.004697950033005327,0.10439888962234059,0.00611114501953125,1602,0.0,25.5107421875,0.5662526860833168,0.5702477530999617,0.6038481056690216,42,50
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,74,74,0.4666666666666667,0.6363636363636364,0.6111111111111112,45,23.542654416000005,0.0033419780083931983,0.0742661779642933,0.00611114501953125,1602,0.0,25.5107421875,0.579533775195931,0.5782384274132324,0.6020618736743927,24,34
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,75,75,0.8292682926829268,0.8372093023255814,0.9357142857142857,41,20.040943970961962,0.0046462659956887364,0.11332356087045699,0.00611114501953125,1602,0.0390625,25.5107421875,0.5865073012131633,0.5931180893923297,0.604172682762146,19,29
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,76,76,0.5333333333333333,0.676923076923077,0.6877470355731224,45,24.794436169031542,0.003746708040125668,0.08326017866945928,0.00611114501953125,1602,0.0,25.5107421875,0.573833083564585,0.5897177430716428,0.5981798827648163,26,36
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,77,77,0.5777777777777777,0.6779661016949152,0.6706349206349206,45,17.21794720098842,0.004559452005196363,0.10132115567103028,0.00611114501953125,1602,0.0,25.5107421875,0.5875992531126196,0.598039231291323,0.6351419647534688,15,25
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,78,78,0.5555555555555556,0.6428571428571428,0.5948616600790514,45,17.23800830997061,0.00456224603112787,0.1013832451361749,0.00611114501953125,1602,0.0,25.5107421875,0.5807480798526243,0.6001134977647753,0.6128638803958892,15,25
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,79,79,0.575,0.5853658536585366,0.6125,40,24.959772410045844,0.0037839339929632843,0.0945983498240821,0.00611114501953125,1602,0.0,25.5107421875,0.5774009977326249,0.580108950083906,0.5992846330006917,26,36
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,80,80,0.6888888888888889,0.6666666666666666,0.7252964426877472,45,28.817226773011498,0.004625241970643401,0.1027831549031867,0.00611114501953125,1602,0.0,25.5107421875,0.5671937723051418,0.5730088928883726,0.6062119722366333,32,42
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,0.4888888888888889,0.0,0.8794466403162055,45,26.260332510981243,0.004358796984888613,0.09686215521974696,0.00611114501953125,1602,0.0,25.5107421875,0.573974327156038,0.5843287040338372,0.6075921257336935,28,38
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,0.6222222222222222,0.7213114754098361,0.8893280632411067,45,22.834452330018394,0.0028332530055195093,0.06296117790043354,0.00611114501953125,1602,0.0,25.5107421875,0.5805958979057543,0.5880541417634848,0.6088005403677622,23,33
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,0.7631578947368421,0.7096774193548387,0.8670360110803323,38,18.010858732974157,0.004349926020950079,0.11447173739342313,0.00611114501953125,1602,0.05078125,25.5107421875,0.5884548087011684,0.5942759369358872,0.6102753659089406,16,26
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,0.7272727272727273,0.7272727272727272,0.7888198757763975,44,19.337017211015336,0.004618117003701627,0.10495720462958244,0.00611114501953125,1602,0.0,25.5107421875,0.5823400291529569,0.5927678667234652,0.5983929653962453,18,28
