parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,fold,subject,accuracy,f1_score,roc_auc,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,96,96,0.5,0.0,0.5079365079365079,14.06459127299604,0.0037388429991551675,0.08902007140845636,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,97,97,0.5,0.0,0.4173553719008265,14.027067554001405,0.004408557004353497,0.10019447737167039,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,98,98,0.5111111111111111,0.0,0.5424901185770751,14.28453385499597,0.004183946002740413,0.09297657783867584,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,99,99,0.4883720930232558,0.0,0.472943722943723,14.138099462994433,0.004624367997166701,0.10754344179457444,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,100,100,0.5,0.0,0.4012345679012345,14.21875610799907,0.0042836799984797835,0.11899111106888288,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,101,101,0.4888888888888889,0.0,0.5642292490118578,14.086535859001742,0.0038185329976840876,0.08485628883742417,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,102,102,0.4888888888888889,0.0,0.5405138339920948,14.082469037995907,0.003739122003025841,0.08309160006724091,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,103,103,0.5116279069767442,0.0,0.44155844155844154,14.049856948004162,0.003761612002563197,0.08747934889681853,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,104,104,0.5116279069767442,0.0,0.31601731601731603,14.164690837998933,0.0038147619998198934,0.08871539534464869,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,105,105,0.5111111111111111,0.0,0.5375494071146245,14.112892215998727,0.003816716998699121,0.08481593330442493,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,106,106,0.5333333333333333,0.0,0.4523809523809524,14.119716392000555,0.003718380001373589,0.08263066669719087,0.2091379165649414,54146,0.0078125,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,107,107,0.5333333333333333,0.0,0.48710317460317465,14.123165880999295,0.0037690149983973242,0.08375588885327387,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,108,108,0.4888888888888889,0.0,0.5573122529644269,14.162852252004086,0.003924761993403081,0.08721693318673514,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.001,64,2,0.3,False,0.001,32,20,0.0,1,1,0.5111111111111111,0.0,0.6057312252964426,14.39025596799911,0.003831593996437732,0.08514653325417183,0.2091379165649414,54146,0.96875,166.7333984375
learning_rate,0.001,64,2,0.3,False,0.001,32,20,0.0,2,2,0.5111111111111111,0.0,0.5385375494071146,14.273645721004868,0.004209856997476891,0.09355237772170867,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.001,64,2,0.3,False,0.001,32,20,0.0,3,3,0.5111111111111111,0.0,0.44466403162055335,14.269543210997654,0.004381389000627678,0.0973642000139484,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.001,64,2,0.3,False,0.001,32,20,0.0,4,4,0.5111111111111111,0.0,0.5138339920948617,14.630908682003792,0.004394169998704456,0.09764822219343235,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.001,64,2,0.3,False,0.001,32,20,0.0,5,5,0.4666666666666667,0.0,0.45337301587301587,15.102402939002786,0.004777880996698514,0.10617513325996697,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.001,64,2,0.3,False,0.001,32,20,0.0,6,6,0.5333333333333333,0.0,0.5119047619047619,14.479374509995978,0.0036130590015091,0.08029020003353556,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.001,64,2,0.3,False,0.001,32,20,0.0,7,7,0.5111111111111111,0.0,0.66600790513834,14.251446895999834,0.0037994689992046915,0.08443264442677093,0.2091379165649414,54146,0.0078125,166.7333984375
learning_rate,0.001,64,2,0.3,False,0.001,32,20,0.0,8,8,0.4888888888888889,0.0,0.5503952569169961,14.22890051399736,0.004062354004418012,0.09027453343151137,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.001,64,2,0.3,False,0.001,32,20,0.0,9,9,0.5333333333333333,0.0,0.4117063492063492,14.187788917995931,0.0043584140003076755,0.09685364445128168,0.2091379165649414,54146,0.0,166.7333984375
