parameter_name,parameter_value,fold,subject,epoch,train_loss,val_loss,learning_rate,d_model,nhead,num_layers,dim_feedforward,dropout_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
lr_scheduler_patience,3,2,2,14,0.5066134539065938,0.6063479046026866,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,2,2,15,0.46928477829152887,0.6323483864466349,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,2,2,16,0.4498702825018854,0.6432606478532156,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,1,0.6923139772631905,0.6462845643361409,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,2,0.6665249367554983,0.6335756063461304,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,3,0.6452491604017488,0.5936147650082906,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,4,0.6307660648317048,0.5888226747512817,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,5,0.616817841249885,0.5814028084278107,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,6,0.6135472659811829,0.5765532294909159,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,7,0.6013715129458543,0.5868849813938141,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,8,0.5980430231852965,0.5923174897829692,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,9,0.579570939369274,0.6486565232276916,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,10,0.5657950352990266,0.5914082368214925,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,11,0.535570872326692,0.6132390101750692,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,12,0.5184082014091087,0.6253022789955139,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,13,0.4974362344452829,0.6407231370608012,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,14,0.4866126504811374,0.6457838257153828,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,15,0.4394792715708415,0.6844167649745941,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,3,3,16,0.42453264896616794,0.701373831431071,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,1,0.6978457886161227,0.6470848321914673,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,2,0.667880449331168,0.6119869748751322,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,3,0.6451175768267025,0.6149726013342539,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,4,0.6241573065970883,0.5834747234980265,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,5,0.6158771858070836,0.5940550764401754,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,6,0.6065333027279738,0.6387998074293136,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,7,0.60827769181042,0.5903019924958547,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,8,0.5871735533530061,0.6381727973620097,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,9,0.5592775895740046,0.5874990165233612,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,10,0.5400979146361351,0.6028142869472504,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,11,0.532830657381,0.5996429880460104,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,12,0.518211960115216,0.6242650310198467,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,13,0.4821154032692765,0.6586695810159048,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,4,4,14,0.46664141299146594,0.6644976933797201,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,1,0.6971833714933107,0.6888942281405132,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,2,0.6765398216066938,0.6588990449905395,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,3,0.654173981962782,0.6547513246536255,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,4,0.6396444168957797,0.6281639258066813,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,5,0.6255410959323248,0.6204608003298442,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,6,0.61645779374874,0.6336683789889018,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,7,0.6153820493456089,0.6404337326685587,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,8,0.6007134993419503,0.6140597681204478,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,9,0.5824520023483218,0.6175588806470235,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,10,0.568336184277679,0.637294081846873,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,11,0.5550186618259458,0.6958929518858592,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,12,0.5370402620597319,0.6519556164741516,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,13,0.49684542869076587,0.7101549744606018,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,14,0.47064161944118416,0.7691729585329692,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,15,0.4477455596806425,0.7654333810011545,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,16,0.43519351292740216,0.799848473072052,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,17,0.3898229542555231,0.8710496187210083,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,5,5,18,0.36675450115492847,0.8947239716847738,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,1,0.6980526447296143,0.6810594121615092,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,2,0.6651009235418204,0.635019701719284,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,3,0.643587670542977,0.6287927150726318,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,4,0.6351189211462483,0.6250413258870443,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,5,0.623583980356202,0.6106890916824341,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,6,0.6123434400016611,0.5993523637453715,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,7,0.6136749343890132,0.655887629588445,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,8,0.5966290982835221,0.624036188920339,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,9,0.5930146222764795,0.6112245420614878,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,10,0.5856806800672503,0.6048168063163757,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,11,0.538994309577075,0.6093459665775299,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,12,0.5194682855949257,0.6536672830581665,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,13,0.5188890919089317,0.6341182351112366,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,14,0.488594034856016,0.6712963620821635,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,15,0.451841070570729,0.7016668081283569,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,6,6,16,0.43076585515430477,0.7034839550654094,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,1,0.6935644872260817,0.6681129415829976,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,2,0.6724904504689303,0.6525334974129995,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,3,0.6483741249098922,0.6113642831643422,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,4,0.6276265188600078,0.5952208717664083,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,5,0.6181241598996249,0.5927412827809652,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,6,0.6122703647071664,0.5810797989368439,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,7,0.6053385962591027,0.6076482872168223,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,8,0.5976643036260749,0.5810040215651194,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,9,0.5904742461262327,0.621883765856425,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,10,0.5682706701936144,0.5850849211215973,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,11,0.5597078707633596,0.59771568775177,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,12,0.5607770735567267,0.6006562829017639,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,13,0.504024529095852,0.6297129213809967,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,14,0.4839486436861934,0.638893844683965,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,15,0.45700464442823874,0.7148238440354665,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,16,0.43384840339422226,0.6996669789155324,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,17,0.3898337644835313,0.7403772433598836,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,7,7,18,0.37445593851082254,0.7765584468841553,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,1,0.6928971933596062,0.6631368199984232,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,2,0.6575494363452449,0.6417131741841634,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,3,0.6321624578400091,0.6102871735890706,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,4,0.6249645372683351,0.6018772919972738,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,5,0.6178362992676821,0.6022843718528748,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,6,0.6257803087884729,0.6410173714160919,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,7,0.6031834925666,0.6017778992652894,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,8,0.5953050061608806,0.5962668180465698,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,9,0.5871283633239341,0.6119994580745697,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,10,0.5771980010198824,0.5992071529229482,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,11,0.5558916761568098,0.6465732177098592,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,12,0.5469460202889009,0.6445717672506969,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,13,0.4944308063749111,0.6514292498429616,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,14,0.47055524497321155,0.6891149799029033,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,15,0.45736778979048587,0.7103267272313436,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,16,0.4399268692641547,0.7528524299462637,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,17,0.3902298490883726,0.8450955867767334,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,8,8,18,0.3727029252684478,0.9013228019078573,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,1,0.6970525347825253,0.6684600830078125,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,2,0.6704212711615996,0.6439347108205159,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,3,0.6493658540826855,0.6149739821751913,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,4,0.6381647609400026,0.6641579449176789,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,5,0.6355078800609617,0.6307909687360128,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,6,0.6256048523566939,0.5979257126649221,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,7,0.6122134562694665,0.6240414381027222,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,8,0.6007062018369184,0.6154896716276804,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,9,0.5926956949811993,0.5914340337117513,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,10,0.5910407347661076,0.6036895672480266,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,11,0.5847255858508024,0.6040059328079224,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,12,0.5783827815091971,0.603783369064331,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,13,0.5662223608656363,0.6130409518877665,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,14,0.5208391736854207,0.62245787580808,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,15,0.49486229546142346,0.6831351498762767,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,16,0.4827115867625583,0.6686494867006938,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,17,0.4619688931288141,0.6591707269350687,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,18,0.4177556252389243,0.7205480257670085,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,9,9,19,0.4005395741851041,0.7544275681177776,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,1,0.6943620005340287,0.694167705376943,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,2,0.6770589152971903,0.6585942665735881,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,3,0.6462028401367592,0.6139459848403931,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,4,0.6320117228862011,0.6129360834757487,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,5,0.6203603046861562,0.6336767117182414,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,6,0.6109750126347397,0.625058529774348,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,7,0.6018957606319225,0.6246808548768361,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,8,0.597523440917333,0.6115559021631877,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,9,0.594225637614727,0.6291543920834859,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,10,0.5791469834970705,0.6049227714538574,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,11,0.5621799564722813,0.6072514096895854,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,12,0.5583589282451253,0.652826722462972,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,13,0.5346338258999767,0.6336757202943166,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,14,0.526040114913926,0.6417916516462961,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,15,0.47081925110383466,0.7101398905118307,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,16,0.45791340641903155,0.7558030446370443,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,17,0.4367284711563226,0.6908079028129578,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,18,0.4231520996175029,0.7042593667904536,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,19,0.3844132258585005,0.7667294998963674,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,10,10,20,0.36292933130806143,0.8038958499828974,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,11,11,1,0.6996197826934584,0.6785967469215393,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,11,11,2,0.6755847971547734,0.6404052297274272,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,11,11,3,0.6553514283714872,0.6003101666768392,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,11,11,4,0.6412828551097349,0.6376198291778564,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,11,11,5,0.637437974413236,0.5961192170778911,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,11,11,6,0.6226367796912338,0.5841696679592132,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,11,11,7,0.6059324185956608,0.6064664483070373,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
lr_scheduler_patience,3,11,11,8,0.6015126637437127,0.5846658090750376,0.001,64,4,2,128,0.1,32,75,0.0,0.1,10,3,0.5,True,42
